"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"35-44 years"	"35-44"	"2007"	"2007"	555	300878	184.5
	"35-44 years"	"35-44"	"2008"	"2008"	566	294161	192.4
	"35-44 years"	"35-44"	"2009"	"2009"	579	286444	202.1
	"35-44 years"	"35-44"	"2010"	"2010"	527	281572	187.2
	"35-44 years"	"35-44"	"2011"	"2011"	555	276245	200.9
	"35-44 years"	"35-44"	"2012"	"2012"	611	272326	224.4
	"35-44 years"	"35-44"	"2013"	"2013"	555	269273	206.1
	"35-44 years"	"35-44"	"2014"	"2014"	642	268148	239.4
	"35-44 years"	"35-44"	"2015"	"2015"	677	267562	253.0
	"35-44 years"	"35-44"	"2016"	"2016"	662	265565	249.3
	"45-54 years"	"45-54"	"1999"	"1999"	1119	260721	429.2
	"45-54 years"	"45-54"	"2000"	"2000"	1153	268716	429.1
	"45-54 years"	"45-54"	"2001"	"2001"	1196	282119	423.9
	"45-54 years"	"45-54"	"2002"	"2002"	1265	286751	441.1
	"45-54 years"	"45-54"	"2003"	"2003"	1274	293508	434.1
	"45-54 years"	"45-54"	"2004"	"2004"	1342	299475	448.1
	"45-54 years"	"45-54"	"2005"	"2005"	1365	306080	446.0
	"45-54 years"	"45-54"	"2006"	"2006"	1386	312123	444.1
	"45-54 years"	"45-54"	"2007"	"2007"	1390	316589	439.1
	"45-54 years"	"45-54"	"2008"	"2008"	1405	320071	439.0
	"45-54 years"	"45-54"	"2009"	"2009"	1501	322422	465.5
	"45-54 years"	"45-54"	"2010"	"2010"	1423	322692	441.0
	"45-54 years"	"45-54"	"2011"	"2011"	1471	318943	461.2
	"45-54 years"	"45-54"	"2012"	"2012"	1397	314064	444.8
	"45-54 years"	"45-54"	"2013"	"2013"	1497	308079	485.9
	"45-54 years"	"45-54"	"2014"	"2014"	1403	303349	462.5
	"45-54 years"	"45-54"	"2015"	"2015"	1399	299450	467.2
	"45-54 years"	"45-54"	"2016"	"2016"	1431	294466	486.0
	"55-64 years"	"55-64"	"1999"	"1999"	1758	163074	1078.0
	"55-64 years"	"55-64"	"2000"	"2000"	1761	164511	1070.4
	"55-64 years"	"55-64"	"2001"	"2001"	1801	168953	1066.0
	"55-64 years"	"55-64"	"2002"	"2002"	1912	180037	1062.0
	"55-64 years"	"55-64"	"2003"	"2003"	1936	188127	1029.1
	"55-64 years"	"55-64"	"2004"	"2004"	1891	196557	962.1
	"55-64 years"	"55-64"	"2005"	"2005"	1979	205675	962.2
	"55-64 years"	"55-64"	"2006"	"2006"	2085	215012	969.7
	"55-64 years"	"55-64"	"2007"	"2007"	2147	223828	959.2
	"55-64 years"	"55-64"	"2008"	"2008"	2145	231478	926.7
	"55-64 years"	"55-64"	"2009"	"2009"	2227	241684	921.5
	"55-64 years"	"55-64"	"2010"	"2010"	2254	250826	898.6
	"55-64 years"	"55-64"	"2011"	"2011"	2397	263852	908.5
	"55-64 years"	"55-64"	"2012"	"2012"	2487	268148	927.5
	"55-64 years"	"55-64"	"2013"	"2013"	2529	274483	921.4
	"55-64 years"	"55-64"	"2014"	"2014"	2618	279775	935.8
	"55-64 years"	"55-64"	"2015"	"2015"	2717	285164	952.8
	"55-64 years"	"55-64"	"2016"	"2016"	2831	289023	979.5
	"65-74 years"	"65-74"	"1999"	"1999"	3578	125682	2846.9
	"65-74 years"	"65-74"	"2000"	"2000"	3427	125330	2734.4
	"65-74 years"	"65-74"	"2001"	"2001"	3387	124450	2721.6
	"65-74 years"	"65-74"	"2002"	"2002"	3353	123317	2719.0
	"65-74 years"	"65-74"	"2003"	"2003"	3162	123571	2558.9
	"65-74 years"	"65-74"	"2004"	"2004"	3038	124164	2446.8
	"65-74 years"	"65-74"	"2005"	"2005"	3038	124355	2443.0
	"65-74 years"	"65-74"	"2006"	"2006"	2904	126141	2302.2
	"65-74 years"	"65-74"	"2007"	"2007"	2991	128834	2321.6
	"65-74 years"	"65-74"	"2008"	"2008"	3023	133128	2270.7
	"65-74 years"	"65-74"	"2009"	"2009"	2975	136544	2178.8
	"65-74 years"	"65-74"	"2010"	"2010"	2969	138529	2143.2
	"65-74 years"	"65-74"	"2011"	"2011"	3064	141999	2157.8
	"65-74 years"	"65-74"	"2012"	"2012"	3052	152284	2004.2
	"65-74 years"	"65-74"	"2013"	"2013"	3235	159988	2022.0
	"65-74 years"	"65-74"	"2014"	"2014"	3510	167719	2092.8
	"65-74 years"	"65-74"	"2015"	"2015"	3512	175024	2006.6
	"65-74 years"	"65-74"	"2016"	"2016"	3599	182322	1974.0
	"75-84 years"	"75-84"	"1999"	"1999"	4976	79660	6246.5
	"75-84 years"	"75-84"	"2000"	"2000"	4970	80127	6202.7
	"75-84 years"	"75-84"	"2001"	"2001"	5036	81838	6153.6
	"75-84 years"	"75-84"	"2002"	"2002"	5295	83067	6374.4
	"75-84 years"	"75-84"	"2003"	"2003"	5012	84245	5949.3
	"75-84 years"	"75-84"	"2004"	"2004"	4936	85127	5798.4
	"75-84 years"	"75-84"	"2005"	"2005"	5103	86142	5923.9
	"75-84 years"	"75-84"	"2006"	"2006"	5131	86494	5932.2
	"75-84 years"	"75-84"	"2007"	"2007"	4706	86598	5434.3
	"75-84 years"	"75-84"	"2008"	"2008"	5012	86341	5804.9
	"75-84 years"	"75-84"	"2009"	"2009"	4692	85509	5487.1
	"75-84 years"	"75-84"	"2010"	"2010"	4614	85568	5392.2
	"75-84 years"	"75-84"	"2011"	"2011"	4641	85510	5427.4
	"75-84 years"	"75-84"	"2012"	"2012"	4580	85540	5354.2
	"75-84 years"	"75-84"	"2013"	"2013"	4417	86248	5121.3
	"75-84 years"	"75-84"	"2014"	"2014"	4534	87259	5196.0
	"75-84 years"	"75-84"	"2015"	"2015"	4560	88009	5181.3
	"75-84 years"	"75-84"	"2016"	"2016"	4515	89231	5059.9
	"85+ years"	"85+"	"1999"	"1999"	4635	27444	16888.9
	"85+ years"	"85+"	"2000"	"2000"	4597	27838	16513.4
	"85+ years"	"85+"	"2001"	"2001"	4681	27919	16766.4
	"85+ years"	"85+"	"2002"	"2002"	4765	27888	17086.2
	"85+ years"	"85+"	"2003"	"2003"	4664	28464	16385.6
	"85+ years"	"85+"	"2004"	"2004"	4478	28681	15613.1
	"85+ years"	"85+"	"2005"	"2005"	4837	29276	16522.1
	"85+ years"	"85+"	"2006"	"2006"	4764	30438	15651.5
	"85+ years"	"85+"	"2007"	"2007"	4769	31509	15135.4
	"85+ years"	"85+"	"2008"	"2008"	4883	32360	15089.6
	"85+ years"	"85+"	"2009"	"2009"	4933	33328	14801.4
	"85+ years"	"85+"	"2010"	"2010"	5107	33908	15061.3
	"85+ years"	"85+"	"2011"	"2011"	5300	35192	15060.2
	"85+ years"	"85+"	"2012"	"2012"	5207	36229	14372.5
	"85+ years"	"85+"	"2013"	"2013"	5538	37282	14854.4
	"85+ years"	"85+"	"2014"	"2014"	5556	38289	14510.7
	"85+ years"	"85+"	"2015"	"2015"	5844	38934	15010.0
	"85+ years"	"85+"	"2016"	"2016"	5745	39554	14524.4
	"Not Stated"	"NS"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2009"	"2009"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2010"	"2010"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2011"	"2011"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2012"	"2012"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2013"	"2013"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2014"	"2014"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"MCD - ICD-10 Codes: All"
"Place of Death: All"
"Race: All"
"States: Dearborn County, IN (18029), Ohio County, IN (18115), Union County, IN (18161), Boone County, KY (21015), Bracken"
"County, KY (21023), Campbell County, KY (21037), Gallatin County, KY (21077), Grant County, KY (21081), Kenton County, KY"
"(21117), Pendleton County, KY (21191), Brown County, OH (39015), Butler County, OH (39017), Clermont County, OH (39025),"
"Hamilton County, OH (39061), Warren County, OH (39165)"
"Ten-Year Age Groups: All"
"UCD - ICD-10 Codes: All"
"Weekday: All"
"Year/Month: All"
"Group By: Ten-Year Age Groups, Year"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 14, 2018 8:57:52 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 14, 2018 8:57:52 AM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"5. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
"6. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
